학교명,위치,학생수,예산(만원),매칭교과,강좌명,활동목표
안동중학교,안동시,168,2020,수학,수학보드게임,"1. 보드게임을 통해 집중력, 문제해결 능력, 논리적·전략적 사고를 향상하며, 수학 교육에 긍정적인 효과가 나타날 수 있다..
2. 모둠 활동을 함으로써 사회성과 협동심을 기를 수 있다."
안동중학교,안동시,168,2020,과학,생과일!(생활 속 과학 현상을 돌이켜 보는 일),1학년 교육과정과 연계된 주제로 다양한 모둠탐구활동을 진행하며 배려와 서로 협력하는 인성을 함양하고 창의력 및 과학적 사고력을 향상시킬 수 있다.
안동중학교,안동시,168,2020,기술가정,패브릭 공예,"1. 기초 손바느질을 익혀서 패브릭으로 다양한 소품을 창의적으로 제작할 수 있다. 
 2. 다양한 소품제작을 통해 심미적 감성역량과 창의적 사고역량을 함양할 수 있다."
안동중학교,안동시,168,2020,영어,스크린 영어회화,"1. 애니메이션을 활용하여 영어 학습의 흥미를 유지하고 기본적인 영어 독해력, 영어 의사 소 통 능력 및 영어의 4 Skills를 골고루 향상한다. 
 2. 협동학습을 통한 인성교육과 자유학기제 취지에 맞는 진로 탐색을 한다."
웅부중학교,안동시,14,1040,수학,생활 속 숨어있는 수학 놀이,"생활속에 숨어있는 다양한 수학원리을 찼아보고, 체험하여 흥미를 유발한다."
웅부중학교,안동시,14,1040,기술가정,달콤한 쿠킹,"쿠키 만들기를 통해서 협업 능력을 기르며, 완성 했을 때의 성취감을 느낄 수 있도록 한다."
웅부중학교,안동시,14,1040,국어,하브루타로 즐기는 행복한 책 읽기,"질문으로 토론하고 친구들과 의견을 나누고 생각을 교류하고 경청하고 배려하는 과정을 통해 비판적 사고는 물론, 창의적으로 사고하고 소통하고 협력 하는 인재로의 성장에 밑바탕이 되고자 함."
웅부중학교,안동시,14,1040,과학,위저드 융합과학,"○ 말린 꽃잎과 하바리움 용액을 이용하여 볼펜을 만들어 봅시다.
○ LED조명을 사용하여 전통 문양의 무드등을 만들어 봅시다. 
○ 여러 가지 시약을 이용하여 얼룩말 무늬를 변화시켜 봅시다."
일직중학교,안동시,8,700,국어,연극의 세계,연극 활동을 통해 자신감과 표현 방법을 배울 수 있다.
일직중학교,안동시,8,700,기술가정,맛있는 음식 이야기,"? 학생들의 다양한 학습 욕구 해소 및 취미, 특기 신장을 위한 교육 기회 제공
? 다양한 요리 활동을 통한 조리 기술 능력 습득 및 진로 체험
? 학생 능력과 교과목 특성을 반영한 배움 중심 수업 활성화"
일직중학교,안동시,8,700,과학,정글의 법칙,"1. 3D펜의 구조와 기능을 이해한다.
 2. 제시된 도안을 따라 작품을 완성 할 수 있다.
 3. 스스로 창의적인 작품을 완성 할 수 있다."
일직중학교,안동시,8,700,영어,영.스.타(영어 스토리북 타임),다양한 그림책을 읽고 유의미한 주제 활동을 통해 영어의 4가지 기능을 향상시키고 자유로운 상호작용을 통해 창의성을 기를 수 있다.
풍산중학교,안동시,73,1100,국어,교실에서 만드는 우리들의 연극이야기 ,"1. 나와 타인을 표현하는 극적 체험을 통해 몰입과 관찰을 수행한다. 
 2. 역할 연기를 통해 다양한 관계 형성과 사회적 역할의 인식을 개발한다."
풍산중학교,안동시,73,1100,수학,수학과 함께 놀자,"1. 다양한 수학 체험 활동을 통해 새롭고 의미 있는 아이디어를 다양하고 풍부하게 산출할 수 있도록 하여 학생의 창의적 사고를 촉진시킨다.
 2. 수학을 생활 주변과 사회 및 자연 현상과 관련지어 지도하여 수학의 필요성과 유용성을 알게 하고, 수학의 역할과 가치를 인식할 수 있게 한다."
풍산중학교,안동시,73,1100,과학,신기한 과학교실,○ 결과가 아닌 과정에 중점을 맞추어 자기주도적 문제해결능력을 기를 수 있다.
풍산중학교,안동시,73,1100,기술가정,나만의 DIY 소품 만들기,"1. 생활 재료를 활용하여 창의적이고 쓸모있는 소품을 제작할 수 있다 
 2. DIY 소품 제작의 체험을 통해 의사소통 능력과 협업 능력을 함양할 수 있다."
풍천중학교,안동시,278,,국어,인성다독 마음다독,"한 학기 한 권 읽기를 통해 작품의 이해와 삶을 성찰하며 자기관리역량, 창의적 사고역량, 의사소통역량, 지식정보처리역량, 공동체역량, 심미적 감성역량 등을 기른다."
풍천중학교,안동시,278,,영어,"SSG(쓱)반
(Speak, Show and Grow)",실제적인 의사소통에 초점을 둔 학생중심활동을 통해 의사 전달 및 교환 능력 기르기
풍천중학교,안동시,278,,사회,"미디어 속 
사회 읽기반","1. 다양한 매체(신문, 방송, 영화, 책)를 통해 우리가 살아가는 사회 모습에 대해 이해하고, 자신의 생각을 발표할 수 있다.
2. 사회 현상에 관한 문제를 해결하기 위한 합리적인 의사결정과정을 거쳐 해결방안을 제시할 수 있다."
풍천중학교,안동시,278,,사회,"동영상
제작반(UCC반)","1. UCC 입문자도 쉽게 동영상 편집프로그램을 다룰 수 있다.
 2. 사회 교과 주제에 대한 접근과 주체적 논의를 통하여 동영상 작품을 만들 수 있다.
 3. 기술적 편집을 거쳐 완성된 작품을 공유하고 게재하는 과정을 통해 체계적으로 학습할 수 있다."
풍천중학교,안동시,278,,과학,3D 프린팅반,"1. 3D프린터를 기초부터 활용까지 사용 가능하다.
2. 직접 모델링 해보고, 직접 출력할 수 있다.
3. 상상속의 아이디어를 출력해서 실생활에 적용해 볼 수 있다."
풍천중학교,안동시,278,,과학,"탐구 융합 
공작1반","1. 다양한 융합과학 탐구 활동을 통해 생활 속의 과학 원리를 이해할 수 있다.
 2. 과학과 융합된 창의적 작품을 설계하고 제작하면서 문제해결력을 키운다."
풍천중학교,안동시,278,,기술가정,"나는 아티스트
수공예반",다양한 만들기를 통해서 자신의 재능을 발견하고 발전 시킬수 있는 계기를 마련할수 있다.
풍천중학교,안동시,278,,기술가정,DIY반,다양한 공예활동을 바탕으로 만들기에 대한 자신감 및 표현력향상과 창의력 향상에 목표를 둔다.
풍천중학교,안동시,278,,기술가정,기가공방,"1. 우리 주변에서 볼 수 있는 뜨개질 제품을 살펴보고 뜨개질의 기법을 익힐 수 있다. 
 2. 실습 활동을 통해 뜨개질 기법을 활용한 다양한 제품을 만들 수 있다."
강구중학교,영덕군,43,900,국어,마음으로 만나는 국어,
강구중학교,영덕군,43,900,도덕,아고라 광장 토의반,
강구중학교,영덕군,43,900,영어,감성 영어 활동반,
강구중학교,영덕군,43,900,과학,과학탐구반,
강구중학교,영덕군,43,900,수학,생활 속의 수학,
남정중학교,영덕군,3,500,국어,문학으로 만나는 삶,"1. 문학의 표현 효과를 바탕으로 작품을 수용하고 생산할 수 있다. 
 2. 다양한 학생활동중심수업을 통하여 문학을 깊이 있고 다양하게 수용할 수 있다.
 3. 다양한 읽기 후 활동을 통해 표현 능력을 기른다."
남정중학교,영덕군,3,500,사회,글로벌 이슈 탐구,"1. 다양한 수업 활동을 통해 사회를 살아가는데 필요한 각종 사회적 역량을 키울 수 있다. 
 2. 직접 참여하고 주도하는 다양한 수업 활동을 통해 바람직한 가치관과 태도,문제해결능력과 지리적 감수성을 키울 수 있다.
 3. 학생 활동 중심으로 자기 주도적이고 독창적인 사고력을 기를 수 있다."
남정중학교,영덕군,3,500,수학,즐기는 체험 수학,? 실생활에 적용되는 수학 원리를 탐구하고 활동함으로써 수학의 유용성을 느끼게 한다.
남정중학교,영덕군,3,500,과학,신나는 과학반,"1. 과학과 요리의 연관성에 대해 알아보고 설명할 수 있다.
 2. 우리가 일상생활에서 접하는 요리를 직접 해보고 그 속에 어떤 과학적 지식이 사용되었는지 탐구할 수 있다."
남정중학교,영덕군,3,500,영어,영어 PBL 수업,"1. 프로젝트형 활동을 통해 새로운 영어 표현과 문화를 습득한다.
 2. 다양한 학생활동 중심 수업으로 영어에 대한 자신감과 흥미를 높인다."
병곡중학교,영덕군,2,500,국어,행복한 책 읽기,"1. 인문 독서 책 읽기를 통해 인성교육을 강화할 수 있다.
2. 다양한 독후활동을 통해 자기표현 및 소통과 공감 능력을 향상할 수 있다."
병곡중학교,영덕군,2,500,영어,영어랑 함께하는 세계 여행,"1. 학생들은 그들이 표현하고자 하는상황을 묘사할 수 있다.
2. 학생들은 주어진 상황에서의 의사소통 능력을 발전시킬 수 있다."
병곡중학교,영덕군,2,500,과학,우리학교 불편사항 개선 STEAM 프로젝트,일상생활에서 발견한 불편사항을 해결하는 과정을 통해 과학적 문제해결력을 기르고 자신감과 과학에 대한 흥미를 느끼고 미래사회가 요구하는 창의적이고 독창적인 사고력을 기른다.
병곡중학교,영덕군,2,500,수학,수학과 함께하는 삶,"미래사회가 요구하는 논리적이고 수학적 사고를 할 수 있는 인재를 양성하고, 실생활과 관련된 수학을 체험하여 수학의 실용성을 깨닫고 합리적인 사고력을 기른다."
영덕여자중학교,영덕군,49,900,국어,문학감상,"1. 인간의 성장을 다룬 작품을 감상하고 자신의 삶을 성찰할 수 있다.
 2. 자신의 삶과 경험을 바탕으로 하여 감동이나 즐거움을 주는 글을 쓸 수 있다."
영덕여자중학교,영덕군,49,900,사회,사회 이곳 저곳 살펴보기,일상생활 속에서 발견할 수 있는 다양한 사회 현상들을 탐구하며 사회적 개념들을 이해하고 이를 바탕으로 민주 시민 의식을 함양할 수 있다.
영덕여자중학교,영덕군,49,900,과학,즐거운 과학교실,"1. 자연 현상에 대한 흥미와 호기심을 증진한다.
2. 현대 과학, 기술, 사회의 적응 능력을 배양한다.
3. 기초 과학 교육의 내실을 통한 탐구 능력 및 창의력을 신장한다."
영덕여자중학교,영덕군,49,900,기술가정,기가 팍팍 슈퍼 파워,"실천적 문제 해결의 사고를 통해 자립적인 삶을 영위하고, 기술의 혜택을 누릴 수 있는 스마트한 이용자가 된다. 또한 행복한 삶에 필요한 능력과 소양을 기를 수 있다."
영덕중학교,영덕군,45,695,국어,마음으로 만나는 국어,"? 시조의 형식을 알고 형식에 맞게 시조를 창작할 수 있다. 
? 설화의 종류와 특징을 알고 설화를 창작할 수 있다. 
? 소설을 읽고 소설의 내용을 요약하여 소개할 수 있다."
영덕중학교,영덕군,46,696,영어,생각을 여는 영어,"? 자기 자신에 대해 생각하고 영어로 소개할 수 있다.
? 다양한 영상자료를 통한 창의적인 쓰기와 말하기 실력 배양할 수 있다.
? 단편 소설을 읽고 그 내용이나 소감을 다양한 방식으로 표현할 수 있다."
영덕중학교,영덕군,47,697,수학,수학과 세계,"1. 실생활에서 쉽게 접할 수 있는 수학적 요소에 대한 이해를 높이고, 수학에 대한 심미성 및 통찰력을 기를 수 있다.
 2. 수학적 주제를 활동을 통해 배움으로서 의사소통 능력과 협업 능력을 함양할 수 있다."
영덕중학교,영덕군,48,698,사회,배워서 세계속으로,"? 세계의 다양한 자연환경과 인문환경을 창의적으로 소개할 수 있다.
? 세계의 다양한 문화지역을 구분하고 사례를 제시함으로써 세계화 시대의 올바른 문화 이해 태도를 함양한다."
영덕중학교,영덕군,49,699,과학,과학기자반,? 다양한 과학 주제를 조사하여 과학 원리를 찾아내고 이해할 수 있으며 과학적 사고력을 함양할 수 있다.
영해중학교,영덕군,59,1098,국어,독서신문 만들기,"1. 독서를 하면서 느낀 생각과 감정을 독서신문으로 표현할 수 있다.
2. 모둠 활동을 통해 협동심과 공동체 역량을 신장할 수 있다."
영해중학교,영덕군,59,1098,수학,흥미로운 수학,"1. 수학적 사고 과정으로 실생활 중심 수학 학습을 실현한다.
2. 쉽고 재미있는 생활 속 수학 체험을 통해 수학적 개념을 명확하게 이해한다."
